{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/bash', 'PYTHONUNBUFFERED': '1', 'WSL2_GUI_APPS_ENABLED': '1', 'WSL_DISTRO_NAME': 'Ubuntu', 'PYCHARM_DISPLAY_PORT': '36849', 'PYCHARM_UUID': '2ed92def-50e1-32c6-8a0c-ba9c9bec1f2f', 'NAME': 'ZBook', 'PWD': '/home/daniel/Thesis/smlm_score', 'LOGNAME': 'daniel', 'HOME': '/home/daniel', 'LANG': 'C.UTF-8', 'WSL_INTEROP': '/run/WSL/58140_interop', 'WAYLAND_DISPLAY': 'wayland-0', 'PYTHONPATH': '/tmp/MObcVS/:/tmp/MObcVS/src:/home/daniel/.pycharm_helpers/pycharm_plotly_backend:/home/daniel/.pycharm_helpers/pycharm_altair_backend:/home/daniel/.pycharm_helpers/pycharm_matplotlib_backend:/home/daniel/.pycharm_helpers/pycharm_display', 'TERM': 'xterm-256color', 'USER': 'daniel', 'PYTHONIOENCODING': 'UTF-8', 'DISPLAY': ':0', 'SHLVL': '0', 'PYCHARM_PROJECT_ID': '4a4c41a4', 'XDG_RUNTIME_DIR': '/run/user/1000/', 'PYCHARM_INTERACTIVE_PLOTS': '1', 'WSLENV': '', 'XDG_DATA_DIRS': '/usr/local/share:/usr/share:/var/lib/snapd/desktop', 'PATH': '/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/usr/lib/wsl/lib:/mnt/c/WINDOWS/system32:/mnt/c/WINDOWS:/mnt/c/WINDOWS/System32/Wbem:/mnt/c/WINDOWS/System32/WindowsPowerShell/v1.0/:/mnt/c/WINDOWS/System32/OpenSSH/:/mnt/c/Program Files/NVIDIA Corporation/NVIDIA App/NvDLISR:/mnt/c/Program Files/Git/cmd:/mnt/c/Users/User/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/User/AppData/Local/Programs/Antigravity/bin:/mnt/c/Users/User/AppData/Local/JetBrains/Toolbox/scripts:/mnt/c/Users/User/AppData/Local/PowerToys/DSCModules/:/snap/bin', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus', 'HOSTTYPE': 'x86_64', 'PYCHARM_HOSTED': '1', 'PULSE_SERVER': 'unix:/mnt/wslg/PulseServer', 'OLDPWD': '/mnt/c/WINDOWS/system32', '_': '/home/daniel/miniforge3/envs/smlm/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.22.0', 'PMI_VERSION': '2.22.0'}", 0: 'GMMScoringRestraint_Score', 1: 'AV_0_x', 2: 'AV_0_y', 3: 'AV_0_z', 4: 'AV_1_x', 5: 'AV_1_y', 6: 'AV_1_z', 7: 'AV_2_x', 8: 'AV_2_y', 9: 'AV_2_z', 10: 'AV_3_x', 11: 'AV_3_y', 12: 'AV_3_z', 13: 'AV_4_x', 14: 'AV_4_y', 15: 'AV_4_z', 16: 'AV_5_x', 17: 'AV_5_y', 18: 'AV_5_z', 19: 'AV_6_x', 20: 'AV_6_y', 21: 'AV_6_z', 22: 'AV_7_x', 23: 'AV_7_y', 24: 'AV_7_z', 25: 'Total_Score', 26: 'MonteCarlo_Acceptance_NPC_Complex_0', 27: 'MonteCarlo_Temperature', 28: 'MonteCarlo_Nframe', 29: 'ReplicaExchange_SwapSuccessRatio', 30: 'ReplicaExchange_MinTempFrequency', 31: 'ReplicaExchange_MaxTempFrequency', 32: 'ReplicaExchange_CurrentTemp', 33: 'Stopwatch_None_delta_seconds', 34: 'rmf_file', 35: 'rmf_frame_index'} 
{0: '105.20614146395388', 1: 1010.9046691587397, 2: 470.2889344987167, 3: 661.8130848747574, 4: 1028.6723391289188, 5: 792.027053119325, 6: 641.9642718269545, 7: 813.503827217934, 8: 1033.833684673262, 9: 619.398951945001, 10: 488.9507000881217, 11: 1055.656658323826, 12: 598.1918377424007, 13: 244.7309798942752, 14: 837.301919193224, 15: 593.6543464388333, 16: 224.89307277279602, 17: 509.9219322331546, 18: 615.1828835010024, 19: 441.05466591113475, 20: 269.64616130538366, 21: 643.3815014696154, 22: 767.2711307478744, 23: 250.1319852398638, 24: 663.6156628419294, 25: '0.5260307073197694', 26: '1.0', 27: '1.0', 28: '0', 29: '0', 30: '0', 31: '0', 32: '1.0', 33: '1.6999418870000085', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 0} 
{0: '312.74659361350564', 1: 656.7946758915496, 2: 652.9870843453558, 3: 373.4076991001655, 4: 397.3865497351086, 5: 472.99612013124096, 6: 306.05965284505936, 7: 76.41163306109829, 8: 520.1692064951937, 9: 311.2492609066856, 10: -121.72577508025222, 11: 765.2025663645878, 12: 394.68148638124404, 13: -74.73297546497326, 14: 1069.4678731822496, 15: 506.7392951727533, 16: 188.39552649193425, 17: 1254.4595740686325, 18: 574.3864561630546, 19: 509.2160083986646, 20: 1207.5091462487817, 21: 563.2815826813965, 22: 706.2491975309148, 23: 959.678668895567, 24: 479.8227116143396, 25: '1.5637329680675283', 26: '0.99015', 27: '1.0', 28: '399', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.17465935499998864', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 399} 
{0: '342.5653827875639', 1: 639.0369982136762, 2: 618.1553270862191, 3: 453.7096748450226, 4: 393.99728999548046, 5: 445.16402884303716, 6: 334.3169004506615, 7: 81.96264450644651, 8: 503.3647581251729, 9: 267.0548430305777, 10: -119.80789482876986, 11: 757.3798611516889, 12: 299.0812866717024, 13: -86.69282689062004, 14: 1063.080537496059, 15: 412.1880566623998, 16: 162.10495821735725, 17: 1240.9497933803573, 18: 532.5909896229464, 19: 475.3063420826638, 20: 1182.8001100701736, 21: 594.0478848761211, 22: 675.8954772495733, 23: 926.0275321192211, 24: 561.8105098286953, 25: '1.7128269139378196', 26: '0.9901745635910224', 27: '1.0', 28: '400', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.16685654700000896', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 400} 
{0: '348.9927893680036', 1: 645.1576168305596, 2: 598.6411516748553, 3: 467.28590792181745, 4: 400.42381612439544, 5: 437.31824314741397, 6: 331.9885745213955, 7: 93.39500135868144, 8: 507.320217515065, 9: 253.82106380873637, 10: -101.96318714445295, 11: 766.2749182184997, 12: 286.044616838499, 13: -64.67972325300656, 14: 1066.9382260397842, 15: 410.7609802793108, 16: 183.90818562822477, 17: 1232.9847485496243, 18: 547.3892359565928, 19: 492.3510575780365, 20: 1163.1876540470043, 21: 619.8102470011897, 22: 686.4569419460113, 23: 901.521751320736, 24: 587.2331493909292, 25: '1.7449639468400182', 26: '0.9901492537313433', 27: '1.0', 28: '401', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.15760906900001714', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 401} 
{0: '328.442086146236', 1: 630.2694778279936, 2: 582.675576106039, 3: 488.6984370993801, 4: 376.542264749225, 5: 426.2581597464293, 6: 364.67756929170764, 7: 74.19079010693889, 8: 508.0501161686025, 9: 279.9970468022339, 10: -105.63264406474667, 11: 779.6845569202236, 12: 291.78599593898923, 13: -50.807488502165654, 14: 1086.160481397299, 15: 393.81228026387555, 16: 207.04406089575068, 17: 1247.1543210348927, 18: 518.8252331959993, 19: 510.8217575271499, 20: 1165.0522291946904, 21: 597.7669841466953, 22: 689.2359440973585, 23: 890.7656764973115, 24: 585.8224739259501, 25: '1.6422104307311802', 26: '0.9901736972704714', 27: '1.0', 28: '402', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.16224859099997957', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 402} 
{0: '408.1017281592326', 1: 645.7974094788287, 2: 597.3394169352226, 3: 471.1482355810542, 4: 419.1015637134708, 5: 435.0571961539457, 6: 308.36446249501057, 7: 116.79637636606904, 8: 498.4229815074113, 9: 208.99907520037516, 10: -90.43922750925816, 11: 748.3520601183346, 12: 238.14656827640076, 13: -74.95349732601886, 14: 1043.0531074342346, 15: 380.46360004451185, 16: 155.29123526060204, 17: 1210.1122580417518, 18: 545.1247054804379, 19: 459.45536492792473, 20: 1147.3063482849698, 21: 638.895929327204, 22: 665.5773256006086, 23: 894.6469205863305, 24: 609.1577853370452, 25: '2.0405086407961632', 26: '0.9901485148514851', 27: '1.0', 28: '403', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.16345414500000288', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 403} 
{0: '409.95640235291563', 1: 683.4092801293501, 2: 637.5438523590406, 3: 495.57294956119034, 4: 494.9146696732251, 5: 442.13174988253513, 6: 320.904765612859, 7: 191.61072207266022, 8: 456.10655148476985, 9: 206.49956672349876, 10: -55.160959720925064, 11: 668.208639350095, 12: 225.92011227271112, 13: -95.52837277453034, 14: 959.7501431846289, 15: 369.8529999841029, 16: 95.58190276270068, 17: 1160.4351373184033, 18: 546.59312571276, 19: 400.9024932508818, 20: 1147.3839947467, 21: 655.5079878753631, 22: 647.0563424802573, 23: 932.4127801070227, 24: 635.4314924033276, 25: '2.049782011764578', 26: '0.9901234567901235', 27: '1.0', 28: '404', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.17580502600000614', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 404} 
{0: '426.920201119154', 1: 684.5755824413397, 2: 589.7069255873456, 3: 400.25374005463107, 4: 441.44959833628496, 5: 449.35655742874724, 6: 240.8278561467869, 7: 129.6457791150619, 8: 520.8520987248305, 9: 186.57018261887802, 10: -73.76654648496469, 11: 759.1954510211037, 12: 276.44002412122575, 13: -43.23450951034681, 14: 1029.1934880227964, 15: 459.5015094017055, 16: 203.6145167353574, 17: 1174.052809650815, 18: 621.1060003912476, 19: 516.6310046447686, 20: 1103.995898688196, 21: 669.749088508785, 22: 718.8788168529296, 23: 863.0209897453144, 24: 579.00592346856, 25: '2.13460100559577', 26: '0.9901477832512315', 27: '1.0', 28: '405', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.15521095599999057', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 405} 
{0: '469.95120215464146', 1: 666.6108295603528, 2: 560.1982943880884, 3: 406.78151689829474, 4: 424.8336670445565, 5: 462.23962696654246, 6: 216.589546479174, 7: 125.52477518065882, 8: 568.8699180697829, 9: 150.85296980175855, 10: -62.34488522050549, 11: 814.2887881834187, 12: 254.4641906921184, 13: -22.110247168195826, 14: 1058.3088332810316, 15: 469.3549632977384, 16: 223.59672228097864, 17: 1160.1309173826849, 18: 662.4741614171099, 19: 524.6611116432372, 20: 1055.4255065257107, 21: 722.8931393427565, 22: 711.2086765095294, 23: 807.6112134330416, 24: 618.0337646260823, 25: '2.3497560107732074', 26: '0.9901228501228502', 27: '1.0', 28: '406', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.1633647440000061', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 406} 
{0: '510.5779803688501', 1: 648.1109860593057, 2: 552.0868785200107, 3: 415.2383219880353, 4: 415.8998752606284, 5: 479.118302534898, 6: 203.15657032266543, 7: 128.3560001569074, 8: 606.448671355887, 9: 123.26522968384262, 10: -53.060180604964955, 11: 856.1745189710698, 12: 228.07880987337452, 13: -15.489684123691745, 14: 1085.0431366405396, 15: 459.488114569401, 16: 220.63010497239853, 17: 1161.4707356576125, 18: 674.9897239245843, 19: 510.4132604767573, 20: 1036.2546126295597, 21: 749.8234584173728, 22: 690.4745838705016, 23: 784.28769049479, 24: 643.5314255449182, 25: '2.5528899018442504', 26: '0.9900980392156863', 27: '1.0', 28: '407', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.16617067000001384', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 407} 
{0: '505.5431792325719', 1: 634.2380303025232, 2: 528.8986787247339, 3: 416.37026415145476, 4: 397.1297020456347, 5: 466.5606495239764, 6: 206.32576116294226, 7: 116.63378949587022, 8: 608.7498257748797, 9: 126.44203038635726, 10: -50.058070208313154, 11: 869.3151876802206, 12: 229.3022864865276, 13: 1.4645199528609396, 14: 1098.320737497987, 15: 457.8729178358493, 16: 242.68675736497323, 17: 1163.9335963735057, 18: 671.2773724684698, 19: 525.5067343489313, 20: 1023.674428964534, 21: 746.0682079692992, 22: 690.7131569556445, 23: 760.9302319326134, 24: 641.7622582824395, 25: '2.5277158961628596', 26: '0.990122249388753', 27: '1.0', 28: '408', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.17599381200000153', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 408} 
{0: '479.78713548186045', 1: 633.5993797671779, 2: 531.3997866425268, 3: 375.87340249859744, 4: 377.82572921858656, 5: 466.32493202504816, 6: 189.9428094519906, 7: 83.54135008533956, 8: 596.6618945627522, 9: 148.88054408065898, 10: -83.14480504280846, 11: 842.5456588053484, 12: 283.11025901732717, 13: -17.64815487828338, 14: 1062.8484690110154, 15: 516.6043987561925, 16: 242.42420719914347, 17: 1131.2534471394504, 18: 705.5959376664998, 19: 538.3514454790457, 20: 1003.2111988579933, 21: 741.452524194447, 22: 703.5081615769868, 23: 755.1423498753273, 24: 605.8335300354672, 25: '2.3989356774093022', 26: '0.9901463414634146', 27: '1.0', 28: '409', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.1668314759999987', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 409} 
{0: '471.08226978810615', 1: 561.8703827147626, 2: 473.2674527217023, 3: 383.8708754892304, 4: 297.3917033488502, 5: 445.7530915517568, 6: 200.7887339806315, 7: 30.459783233676887, 8: 623.9430910522512, 9: 153.11480667794478, 10: -89.3182951586657, 11: 901.4068772877853, 12: 275.2940826046447, 13: 15.585313933518705, 14: 1117.3644943364147, 15: 498.2294837812925, 16: 284.9032538033166, 17: 1147.5370807724994, 18: 684.2191034406035, 19: 553.8224225153076, 20: 971.0694104710981, 21: 726.5875414106813, 22: 671.7002155422409, 23: 691.6623761262234, 24: 603.1211842349886, 25: '2.355411348940531', 26: '0.9901703163017032', 27: '1.0', 28: '410', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.19221953299998518', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 410} 
{0: '532.0842506120166', 1: 561.6405944469177, 2: 488.2901645331, 3: 499.21333797661566, 4: 364.39087797053696, 5: 441.7287988206226, 6: 247.91735507581754, 7: 120.68130217735944, 8: 607.5559044768265, 9: 112.32921791324384, 10: -35.08354216321351, 11: 886.6935750849709, 12: 176.20558534681783, 13: -5.401944954834846, 14: 1117.7702766341995, 15: 406.56446502800026, 16: 195.55009588170765, 17: 1167.31048281364, 18: 661.9048683806565, 19: 442.70825816069214, 20: 1002.990919642858, 21: 792.9215332619417, 22: 597.0788722552618, 23: 721.7782172819566, 24: 727.3735674698698, 25: '2.660421253060083', 26: '0.9901941747572816', 27: '1.0', 28: '411', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.16811863399999538', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 411} 
{0: '577.3078464708711', 1: 567.1373532134508, 2: 490.5037897847862, 3: 501.4305716878937, 4: 394.86858107771207, 5: 454.11021953922545, 6: 230.83112482828068, 7: 154.0396813453064, 8: 617.3238897161605, 9: 87.16530368812528, 10: -22.837558047184984, 11: 881.817848870422, 12: 158.0038804474603, 13: -26.42821660608587, 14: 1094.7587564306823, 15: 406.97361699832595, 16: 149.00575272844878, 17: 1133.9848606162982, 18: 682.1443121730106, 19: 393.56054036126966, 20: 972.8223293511409, 21: 821.6901356879043, 22: 569.3148891134414, 23: 706.3248794910726, 24: 748.9101631864339, 25: '2.8865392323543557', 26: '0.9902179176755448', 27: '1.0', 28: '412', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.16738025600000128', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 412} 
{0: '592.3340518931602', 1: 550.7862690211466, 2: 464.08980505546737, 3: 487.2509338104731, 4: 376.1138072165698, 5: 439.52036971940583, 6: 216.8605560536126, 7: 141.18416974067907, 8: 614.6089122142937, 9: 77.47190169005353, 10: -25.031055945916876, 11: 884.3405727562833, 12: 154.14031926018248, 13: -19.344237711989024, 14: 1092.4936565008413, 15: 407.0881527865571, 16: 158.61963777872552, 17: 1119.6839804067013, 18: 682.0867375741702, 19: 397.3345541716322, 20: 946.5791028997637, 21: 817.3765471431553, 22: 562.3421456579789, 23: 674.9260326719333, 24: 738.7348885123603, 25: '2.961670259465801', 26: '0.9902415458937198', 27: '1.0', 28: '413', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.16700532600000884', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 413} 
{0: '483.94348713510675', 1: 548.5659742161023, 2: 445.91877908608683, 3: 445.3384222220202, 4: 316.32682735682766, 5: 408.4965340838051, 6: 224.2284118331476, 7: 51.09299477644902, 8: 574.3825597386216, 9: 138.14723044026425, 10: -99.31655400920494, 11: 843.9353380079983, 12: 242.92787542228848, 13: -39.982548540380094, 14: 1061.3228013764856, 15: 480.7614710830386, 16: 196.4655911985872, 17: 1101.5884428840573, 18: 705.4960515483858, 19: 464.3741006818702, 20: 937.5969194033413, 21: 786.645624999489, 22: 613.1973487747703, 23: 666.0314809725744, 24: 680.2912185956238, 25: '2.4197174356755338', 26: '0.9902650602409638', 27: '1.0', 28: '414', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.17358094799999435', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 414} 
{0: '481.9403740481701', 1: 543.4778188112933, 2: 423.23524200433076, 3: 388.5464232550018, 4: 288.6891422444976, 5: 396.81304224828864, 6: 192.05296254321473, 7: 14.805534016349384, 8: 564.5419947027667, 9: 145.8804935245983, 10: -124.63921421457832, 11: 825.2812474147765, 12: 283.1062946244235, 13: -40.81052926526081, 14: 1028.2174843411808, 15: 526.2776086840792, 16: 218.5430439341043, 17: 1057.3031090232873, 18: 726.0885864469226, 19: 494.5375002254151, 20: 891.8020501712913, 21: 767.1970054594378, 22: 632.2439285003163, 23: 629.1326982138532, 24: 628.4556726181995, 25: '2.4097018702408506', 26: '0.9902403846153847', 27: '1.0', 28: '415', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.16605689700000426', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 415} 
{0: '443.5507626111617', 1: 565.2963433162988, 2: 420.2170719384851, 3: 429.4578463750407, 4: 313.2742994263643, 5: 358.0863900159145, 6: 237.49495879913934, 7: 35.563165673770214, 8: 509.5816151036256, 9: 165.36415949472376, 10: -112.043249013381, 11: 783.8054376471767, 12: 261.6676261732425, 13: -36.012111106436976, 14: 1022.6527824041702, 15: 472.65071703786697, 16: 220.4698587596542, 17: 1088.0318332921245, 18: 667.5282559374795, 19: 500.28342620353226, 20: 938.0491811750799, 21: 734.334049373711, 22: 646.2180479302681, 23: 661.6456534610663, 24: 636.8067079085746, 25: '2.2177538130558085', 26: '0.9902637889688249', 27: '1.0', 28: '416', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.17199768599999743', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 416} 
{0: '436.370934076428', 1: 516.173247305639, 2: 380.0372848507925, 3: 466.9428872871985, 4: 261.65089304764575, 5: 336.3930524596562, 6: 273.1939915198703, 7: 13.714842594006996, 8: 520.3350078439687, 9: 173.34309679344506, 10: -89.67670821290835, 11: 823.8357015144153, 12: 232.14983420330066, 13: 19.36546855522127, 14: 1070.7860146132998, 15: 417.8054271858774, 16: 278.7498451132842, 17: 1117.2526685953444, 18: 614.2622203854718, 19: 529.1203194396876, 20: 933.8354658823432, 21: 708.7407779151365, 22: 630.5366828891956, 23: 628.3181432124491, 24: 648.8968721449464, 25: '2.18185467038214', 26: '0.9900956937799043', 27: '1.0', 28: '417', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.20762884800001302', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 417} 
{0: '546.0589525360617', 1: 542.3827576354456, 2: 358.38400760283395, 3: 455.0054732588738, 4: 330.61360246957474, 5: 337.5083647533469, 6: 212.22344158219502, 7: 88.7653591383525, 8: 522.8425489892463, 9: 100.69857173677974, 10: -49.702543501627645, 11: 803.9840101780911, 12: 190.40272404077902, 13: 2.893435003707907, 14: 1017.8032066558507, 15: 433.0087151505467, 16: 218.70649802497235, 17: 1041.2130682018555, 18: 679.8110176939929, 19: 463.83704787716493, 20: 857.5251805647756, 21: 786.6904636270893, 22: 600.7278645802785, 23: 574.488962114594, 24: 695.2639377589926, 25: '2.7302947626803085', 26: '0.9901193317422434', 27: '1.0', 28: '418', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.20527096999998662', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 418} 
{0: '477.21650015047703', 1: 552.5978613450199, 2: 377.42887304051175, 3: 436.94866056528747, 4: 311.9045231383542, 5: 347.01697958557105, 6: 223.95355233855236, 7: 52.56196977035876, 8: 524.0915507808335, 9: 142.3253372937325, 10: -80.99891581882628, 11: 802.9507436324793, 12: 245.57143457713465, 13: -3.525260247801043, 14: 1022.0428051183974, 15: 476.52414390524297, 16: 241.62473407755323, 17: 1055.159848711073, 18: 692.948306222969, 19: 503.5742678559749, 20: 879.7401836629207, 21: 769.5239248364535, 22: 635.4026053686002, 23: 598.9174597243392, 24: 664.7990785347929, 25: '2.3860825007523854', 26: '0.9901428571428571', 27: '1.0', 28: '419', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.23493682899999158', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 419} 
{0: '485.6387787625405', 1: 512.2367986249953, 2: 327.76018416669945, 3: 396.92783715264494, 4: 252.16561105194225, 5: 331.08506469444546, 6: 205.67668025962263, 7: 15.68080582346471, 8: 543.8624608635824, 9: 141.81866730625887, 10: -65.86464279301822, 11: 840.6796967832336, 12: 249.10605926098512, 13: 62.76106608007862, 14: 1048.4385341589953, 15: 467.3589977723504, 16: 327.9189464488529, 17: 1047.1641479224072, 18: 661.5865724033189, 19: 566.7789515542897, 20: 835.576384317206, 21: 720.1524221107738, 22: 646.1998728629712, 23: 537.0586718015263, 24: 611.5849368427623, 25: '2.4281938938127023', 26: '0.990166270783848', 27: '1.0', 28: '420', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.1770809770000028', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 420} 
{0: '579.6306698402212', 1: 472.22192267617925, 2: 327.673881241457, 3: 338.912637656044, 4: 228.53792800992693, 5: 388.95070609360374, 6: 136.21003794741017, 7: 21.415303323089518, 8: 634.8295888756937, 9: 92.38170707013984, 10: -35.474830864240346, 11: 920.4383446103459, 12: 238.84626756633529, 13: 98.4835264737433, 14: 1077.9748059527046, 15: 492.97236718366554, 16: 347.21530217288165, 17: 1017.6888094537624, 18: 699.2071331971888, 19: 557.2037850781264, 20: 773.4684619412509, 21: 738.1262982241764, 22: 611.8980518091385, 23: 486.6218787138173, 24: 590.0216691201624, 25: '2.898153349201106', 26: '0.9901895734597156', 27: '1.0', 28: '421', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.1717224680000129', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 421} 
{0: '547.6613260656769', 1: 477.25798675357265, 2: 370.2850986893064, 3: 290.8283912182874, 4: 207.648323489791, 5: 426.57024123664144, 6: 122.40127151270661, 7: -27.195397594887936, 8: 650.284024420293, 9: 131.21598214781272, 10: -96.55391173876859, 11: 907.982144255816, 12: 318.4105113159539, 13: 47.81026179117964, 14: 1048.6869174370484, 15: 576.6813088613089, 16: 322.6989258755282, 17: 993.543855108622, 18: 748.2334623422119, 19: 559.6622611356626, 20: 772.3797560822791, 21: 734.5126189776324, 22: 626.7957071372198, 23: 513.4014516068175, 24: 545.7515410947569, 25: '2.7383066303283847', 26: '0.9901654846335698', 27: '1.0', 28: '422', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.16260319899998876', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 422} 
{0: '553.7270110066147', 1: 511.52605893544705, 2: 427.6013678198231, 3: 243.64898243363976, 4: 224.8495259523121, 5: 475.61038997842155, 6: 103.1613257614382, 7: -33.48057198106511, 8: 662.1680566735736, 9: 164.30808971353366, 10: -118.1425090286562, 11: 873.7047384767673, 12: 397.42888429980957, 13: 28.174461847049997, 14: 986.8824828606243, 15: 667.8448506731377, 16: 320.1843672421059, 17: 940.1555060709516, 18: 811.3073235370811, 19: 579.9279222693136, 20: 757.185466527557, 21: 745.6666901634399, 22: 662.4172580657319, 23: 544.3693992026374, 24: 510.90673349971314, 25: '2.7686350550330734', 26: '0.990188679245283', 27: '1.0', 28: '423', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.17068501599999308', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 423} 
{0: '533.6146243117257', 1: 556.3578563392616, 2: 456.5412206919642, 3: 244.22367803762242, 4: 261.63640069439015, 5: 440.68000434734347, 6: 113.4078997548072, 7: -26.024429985148743, 8: 577.0831431529832, 9: 176.03823952354776, 10: -142.98139483368067, 11: 780.8295345024818, 12: 402.0231783733937, 13: -13.211082727158725, 14: 934.721790817787, 15: 660.5178440855532, 16: 286.58171134056784, 17: 953.0290897575885, 18: 794.0236483023143, 19: 574.7928611145064, 20: 820.166512148855, 21: 726.6789297601474, 22: 689.8179963100006, 23: 614.6584322288368, 24: 499.20793458630226, 25: '2.6680731215586286', 26: '0.9902117647058823', 27: '1.0', 28: '424', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.18634224500002006', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 424} 
{0: '611.5417831379967', 1: 553.1292362784068, 2: 453.00753683692733, 3: 210.07477044051885, 4: 266.3027712753865, 5: 499.16702735257206, 6: 69.27362393130687, 7: -5.165839297390846, 8: 659.3542047950541, 9: 146.2280968326093, 10: -108.05704379506994, 11: 834.3316785869506, 12: 401.29083402468774, 13: 25.527530173868684, 14: 922.4445384849422, 15: 687.1823137470024, 16: 317.5355488388862, 17: 877.535190119413, 18: 831.227944689714, 19: 590.2466052351309, 20: 721.5502366336425, 21: 750.2908301892439, 22: 691.0860532522977, 23: 545.3668672004226, 24: 493.38961893619387, 25: '3.0577089156899837', 26: '0.9901877934272301', 27: '1.0', 28: '425', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.16384442800000443', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 425} 
