{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/bash', 'PYTHONUNBUFFERED': '1', 'WSL2_GUI_APPS_ENABLED': '1', 'WSL_DISTRO_NAME': 'Ubuntu', 'PYCHARM_DISPLAY_PORT': '35001', 'PYCHARM_UUID': 'b470e729-5475-361a-a407-92698cd81233', 'NAME': 'ZBook', 'PWD': '/home/daniel/Thesis/smlm_score', 'LOGNAME': 'daniel', 'HOME': '/home/daniel', 'LANG': 'C.UTF-8', 'WSL_INTEROP': '/run/WSL/1017_interop', 'WAYLAND_DISPLAY': 'wayland-0', 'PYTHONPATH': '/tmp/bl8axY/:/tmp/bl8axY/src:/home/daniel/.pycharm_helpers/pycharm_plotly_backend:/home/daniel/.pycharm_helpers/pycharm_altair_backend:/home/daniel/.pycharm_helpers/pycharm_matplotlib_backend:/home/daniel/.pycharm_helpers/pycharm_display', 'TERM': 'xterm-256color', 'USER': 'daniel', 'PYTHONIOENCODING': 'UTF-8', 'DISPLAY': ':0', 'SHLVL': '0', 'PYCHARM_PROJECT_ID': '4a4c41a4', 'XDG_RUNTIME_DIR': '/run/user/1000/', 'PYCHARM_INTERACTIVE_PLOTS': '1', 'WSLENV': '', 'XDG_DATA_DIRS': '/usr/local/share:/usr/share:/var/lib/snapd/desktop', 'PATH': '/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/usr/lib/wsl/lib:/mnt/c/WINDOWS/system32:/mnt/c/WINDOWS:/mnt/c/WINDOWS/System32/Wbem:/mnt/c/WINDOWS/System32/WindowsPowerShell/v1.0/:/mnt/c/WINDOWS/System32/OpenSSH/:/mnt/c/Program Files/NVIDIA Corporation/NVIDIA App/NvDLISR:/mnt/c/Program Files/Git/cmd:/mnt/c/Users/User/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/User/AppData/Local/Programs/Antigravity/bin:/mnt/c/Users/User/AppData/Local/JetBrains/Toolbox/scripts:/mnt/c/Users/User/AppData/Local/PowerToys/DSCModules/:/snap/bin', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus', 'HOSTTYPE': 'x86_64', 'PYCHARM_HOSTED': '1', 'PULSE_SERVER': 'unix:/mnt/wslg/PulseServer', 'OLDPWD': '/mnt/c/WINDOWS/system32', '_': '/home/daniel/miniforge3/envs/smlm/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.22.0', 'PMI_VERSION': '2.22.0'}", 0: 'GMMScoringRestraint_Score', 1: 'AV_0_x', 2: 'AV_0_y', 3: 'AV_0_z', 4: 'AV_1_x', 5: 'AV_1_y', 6: 'AV_1_z', 7: 'AV_2_x', 8: 'AV_2_y', 9: 'AV_2_z', 10: 'AV_3_x', 11: 'AV_3_y', 12: 'AV_3_z', 13: 'AV_4_x', 14: 'AV_4_y', 15: 'AV_4_z', 16: 'AV_5_x', 17: 'AV_5_y', 18: 'AV_5_z', 19: 'AV_6_x', 20: 'AV_6_y', 21: 'AV_6_z', 22: 'AV_7_x', 23: 'AV_7_y', 24: 'AV_7_z', 25: 'Total_Score', 26: 'MonteCarlo_Acceptance_NPC_Complex_0', 27: 'MonteCarlo_Temperature', 28: 'MonteCarlo_Nframe', 29: 'ReplicaExchange_SwapSuccessRatio', 30: 'ReplicaExchange_MinTempFrequency', 31: 'ReplicaExchange_MaxTempFrequency', 32: 'ReplicaExchange_CurrentTemp', 33: 'Stopwatch_None_delta_seconds', 34: 'rmf_file', 35: 'rmf_frame_index'} 
{0: '100.00775050900991', 1: 1030.9531627890076, 2: 451.2385181502313, 3: 651.2969459486235, 4: 1042.6545655048808, 5: 773.7210060317834, 6: 641.6426912746384, 7: 822.8358024539804, 8: 1012.2209542382313, 9: 633.0046730344528, 10: 497.49086388359194, 11: 1028.8758139131119, 12: 621.428715305788, 13: 257.0093137458477, 14: 806.4225505470978, 15: 616.3471485353547, 16: 243.3822333019187, 17: 478.2099807187456, 18: 627.5492918220957, 19: 464.3248968765209, 20: 241.0737583887, 21: 641.8389373731437, 22: 791.2655915467516, 23: 226.7878201645761, 24: 652.4738055970771, 25: '0.5000387525450496', 26: '1.0', 27: '1.0', 28: '0', 29: '0', 30: '0', 31: '0', 32: '1.0', 33: '4.640231846000006', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 0} 
{0: '305.26383592026025', 1: 1446.8389662826619, 2: 604.6760439133601, 3: 365.97460835407713, 4: 1302.8387079498773, 5: 877.2756645223376, 6: 270.1703553533048, 7: 1006.468773820111, 8: 1005.228426737182, 9: 302.8824636365086, 10: 725.4094056689694, 11: 910.4202384782598, 12: 438.07771212933085, 13: 628.4640183220884, 14: 643.1015053017398, 15: 600.819653326879, 16: 774.0213575335627, 17: 365.69530598129035, 18: 700.2859185087505, 19: 1072.4203480128897, 20: 241.6628661410162, 21: 671.5206817364757, 22: 1353.4064799903429, 23: 338.58548681077673, 24: 534.1882182641033, 25: '1.5263191796013014', 26: '0.9895316804407713', 27: '1.0', 28: '362', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.38545959600003243', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 362} 
{0: '423.03102230176813', 1: 1425.8507579384254, 2: 583.996518052142, 3: 304.6563048073679, 4: 1260.7959779474709, 5: 832.4713899533358, 6: 181.19683743071897, 7: 964.7216032014657, 8: 957.4810879480267, 9: 225.80254635749833, 10: 704.5509890676508, 11: 881.3561652868455, 12: 406.8466401373195, 13: 637.5150022041399, 14: 644.3189531770986, 15: 622.8609665144288, 16: 804.7227614069182, 17: 391.78404436397204, 18: 750.5416675702376, 19: 1103.0824818855262, 20: 271.3660502804631, 21: 708.895222401311, 22: 1362.8553386853805, 23: 349.19916804960985, 24: 525.4082339446039, 25: '2.1151551115088405', 26: '0.9895604395604396', 27: '1.0', 28: '363', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3408316359999617', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 363} 
{0: '491.6461277898842', 1: 1401.0230027976859, 2: 597.6636702884731, 3: 254.92342099545817, 4: 1207.7206096635318, 5: 826.1163684235507, 6: 133.80929311388218, 7: 915.4139849966983, 8: 944.7726343959296, 9: 209.66874845200698, 10: 688.319371378373, 11: 878.9153262372782, 12: 434.0602982686913, 13: 665.1161052291236, 14: 663.4214816414485, 15: 679.7565824103066, 16: 861.3588591271578, 17: 431.4460105627205, 18: 805.0994668884003, 19: 1156.1253959825794, 20: 317.74022114495114, 21: 731.3626056755686, 22: 1382.388333440062, 23: 385.0279779030026, 24: 504.45987936291397, 25: '2.458230638949421', 26: '0.9895342465753425', 27: '1.0', 28: '364', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.32929551200004425', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 364} 
{0: '535.6444861520588', 1: 1398.8693934802568, 2: 609.9475489678932, 3: 212.14247829627234, 4: 1173.586877093786, 5: 816.0605724080465, 6: 107.30788558928111, 7: 882.7505951028847, 8: 913.2107487656222, 9: 213.38912593941504, 10: 689.7831140145386, 11: 838.5449134010842, 12: 465.28053205170744, 13: 714.1249494863358, 14: 632.7694161266749, 15: 719.0650320256327, 16: 943.1144822915779, 17: 423.5775352708925, 18: 827.8640539818427, 19: 1236.1963585748601, 20: 331.65278973748946, 21: 723.4308339258323, 22: 1427.9251827615496, 23: 407.5643490171333, 24: 469.09857205515, 25: '2.678222430760294', 26: '0.9894535519125683', 27: '1.0', 28: '365', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3861351159999913', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 365} 
{0: '490.26313554850043', 1: 1419.6053874187085, 2: 663.3185522526825, 3: 234.29849074234968, 4: 1176.691243116309, 5: 850.6801988928778, 6: 133.73301796361739, 7: 871.6052156747774, 8: 904.210498023667, 9: 230.34643410099966, 10: 677.0242717364662, 11: 786.1352681188191, 12: 463.7071260362233, 13: 713.4672859436848, 14: 563.0351563848534, 15: 700.858764275275, 16: 960.2338407355512, 17: 372.7034861316349, 18: 805.3326799850995, 19: 1266.8459424316136, 20: 324.45650493518826, 21: 710.9150418165343, 22: 1460.167420972168, 23: 443.8367420222203, 24: 475.1554795237768, 25: '2.4513156777425023', 26: '0.9894277929155313', 27: '1.0', 28: '366', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.34257517200001075', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 366} 
{0: '444.3190731788141', 1: 1433.3542273325636, 2: 605.5749719090339, 3: 282.8057758525137, 4: 1247.6335816341102, 5: 841.5868682075601, 6: 164.35194933759942, 7: 950.9568070809615, 8: 955.9333634486475, 9: 229.04275014916564, 10: 710.3730723375149, 11: 876.6982135385219, 12: 434.2304052288705, 13: 672.1944956852699, 14: 646.3258684643185, 15: 664.0425710719828, 16: 860.5908984353905, 17: 406.5271855654435, 18: 786.6723530980041, 19: 1159.5817431606606, 20: 296.98326938454335, 21: 724.5591685346759, 22: 1399.4902308970572, 23: 377.80486952384643, 24: 516.9075546534151, 25: '2.221595365894071', 26: '0.9894021739130435', 27: '1.0', 28: '367', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.38964951399998426', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 367} 
{0: '432.7071799990567', 1: 1450.8483836923792, 2: 613.125847438312, 3: 263.37832501711296, 4: 1264.2227056657712, 5: 859.1441903857076, 6: 169.19279702247565, 7: 972.065628361861, 8: 972.3178017792309, 9: 253.53202341332081, 10: 738.524182102607, 11: 881.8468476339352, 12: 462.18032926953634, 13: 705.8896479383707, 14: 636.3977318294423, 15: 676.7318880854937, 16: 895.2948938243312, 17: 386.27606114635455, 18: 774.7088191180086, 19: 1189.9374154048467, 20: 277.6833106348708, 21: 693.1806552026915, 22: 1422.7317786191345, 23: 369.9179880450799, 24: 482.213939763447, 25: '2.1635358999952836', 26: '0.989430894308943', 27: '1.0', 28: '368', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.41042376999996577', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 368} 
{0: '359.9407787429137', 1: 1462.9931932596178, 2: 672.0115558588134, 3: 352.3553170691242, 4: 1261.4894248385551, 5: 891.9908199998256, 6: 228.9436599649776, 7: 946.5661595727513, 8: 961.6529024562362, 9: 264.2658980733117, 10: 697.2825220340969, 11: 834.8763135264038, 12: 431.7355393707899, 13: 665.0113140383186, 14: 582.3069154568624, 15: 637.9148810929032, 16: 869.1900503997647, 17: 358.56044633005916, 18: 765.5206705387657, 19: 1185.4417653382413, 20: 293.7117646045599, 21: 733.3812278660304, 22: 1434.1246772493857, 23: 422.1856843139424, 24: 563.5028373555378, 25: '1.7997038937145686', 26: '0.9894594594594595', 27: '1.0', 28: '369', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3700649010000916', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 369} 
{0: '402.7379942176138', 1: 1439.7736920340528, 2: 684.0190917331976, 3: 329.33281342087673, 4: 1213.6005583643905, 5: 873.5339109205845, 6: 198.3559858385936, 7: 894.3076839342074, 8: 913.7669108614994, 9: 239.71412042765752, 10: 663.9236835907764, 11: 774.9186380306262, 12: 423.84745722231423, 13: 663.2168903925449, 14: 535.5961800779342, 15: 647.6038296959005, 16: 892.5488771530095, 17: 342.9055516188651, 18: 782.925069276084, 19: 1212.7598051507155, 20: 307.80727276234126, 21: 744.3697206129697, 22: 1442.307448918504, 23: 448.1100145834798, 24: 557.7406066927088, 25: '2.013689971088069', 26: '0.9893800539083558', 27: '1.0', 28: '370', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.36727501499990467', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 370} 
{0: '377.45873460737334', 1: 1451.9229634676997, 2: 683.2732002581415, 3: 332.93389013233946, 4: 1235.0112871835206, 5: 890.4785231199119, 6: 213.60090509283174, 7: 917.6682590075433, 8: 942.3894172456063, 9: 256.91130548342494, 10: 680.5288522731441, 11: 802.9379186254157, 12: 431.7795344666609, 13: 668.1708394917125, 14: 550.5406367215252, 15: 640.3114127666072, 16: 888.0777764717175, 17: 339.7588020930576, 18: 763.7886721616071, 19: 1206.555980062153, 20: 292.75348258466414, 21: 723.5944403105082, 22: 1442.9354621296407, 23: 433.84676490451477, 24: 546.3239339473464, 25: '1.8872936730368668', 26: '0.9894086021505376', 27: '1.0', 28: '371', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.35096950900003776', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 371} 
{0: '405.60949312164917', 1: 1480.9279992032448, 2: 631.9188457591438, 3: 330.26271396473027, 4: 1293.1545445842708, 5: 859.6840407394811, 6: 199.5369393633647, 7: 980.7259965416029, 8: 943.4625855224032, 9: 224.96698153454196, 10: 721.1870603076334, 11: 829.065535828047, 12: 385.63300719416793, 13: 671.6108965993219, 14: 579.6883851462374, 15: 592.2628534639412, 16: 861.7634240994652, 17: 348.07221047202717, 18: 727.2837416389318, 19: 1175.6377157420034, 20: 269.06680359458636, 21: 705.045998309142, 22: 1434.723813243449, 23: 385.1683908554986, 24: 541.9441227788387, 25: '2.0280474656082457', 26: '0.9893833780160858', 27: '1.0', 28: '372', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.32274284300001455', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 372} 
{0: '336.8335648419851', 1: 1454.5165791078362, 2: 697.6141006175721, 3: 306.2345581071534, 4: 1252.544601589775, 5: 940.8503092414928, 6: 240.90042031681816, 7: 943.3158216935427, 8: 1009.0516807066206, 9: 311.6341736244467, 10: 701.9857061092449, 11: 858.2608227210628, 12: 470.63923222807017, 13: 675.4505482922561, 14: 572.2740812902698, 15: 628.2784462108401, 16: 880.2506117730686, 17: 324.49872006766185, 18: 696.8275577895586, 19: 1191.1846471300862, 20: 260.4020035360642, 21: 630.0063105335726, 22: 1431.8076477957097, 23: 413.3228689169591, 24: 468.99951947690977, 25: '1.6841678242099256', 26: '0.9894117647058823', 27: '1.0', 28: '373', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3316199590000224', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 373} 
{0: '322.1933238546358', 1: 1473.5895453194682, 2: 759.8598127039894, 3: 390.4943232641675, 4: 1253.8620247055053, 5: 963.3831198355385, 6: 269.98223844202255, 7: 929.8392798954404, 8: 980.2238479040691, 9: 271.6495616545681, 10: 687.5438615963325, 11: 795.3732485503471, 12: 387.3383787084357, 13: 674.2209516676603, 14: 513.6843068492556, 15: 554.1211501629032, 16: 896.7189457944124, 17: 306.2610106821722, 18: 678.6398039691692, 19: 1220.9021772291494, 20: 293.86541909681813, 21: 680.8812910108143, 22: 1462.5997447598952, 23: 480.6369204157668, 24: 562.9571695202512, 25: '1.610966619273179', 26: '0.98944', 27: '1.0', 28: '374', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.38521175799996854', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 374} 
{0: '416.9736109554486', 1: 1463.5174067476441, 2: 735.3418200870148, 3: 384.75221389562745, 4: 1255.1271777817644, 5: 915.1136355265226, 6: 215.98998680012488, 7: 931.9596633308673, 8: 933.3213238404261, 9: 193.4429929270026, 10: 679.921048427526, 11: 772.9766972954254, 12: 323.9299790108362, 13: 651.5905062740563, 14: 525.4705839536512, 15: 536.722734760229, 16: 862.4290087366946, 17: 342.56150782166674, 18: 710.2913727016105, 19: 1185.5775582810688, 20: 329.4221737650894, 21: 735.9002642491494, 22: 1437.1920423453685, 23: 491.26231283132665, 24: 602.8388984038681, 25: '2.084868054777243', 26: '0.989468085106383', 27: '1.0', 28: '375', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3499370900000258', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 375} 
{0: '337.5167591774794', 1: 1430.6240194108702, 2: 733.3798054684678, 3: 428.4363388444162, 4: 1227.8110361750114, 5: 931.748129871884, 6: 274.35199780531354, 7: 905.4094839982548, 8: 956.2678338882458, 9: 247.27520863470647, 10: 648.9449707843958, 11: 786.9660546267074, 12: 356.0114822619958, 13: 613.4394959146493, 14: 519.8606662962072, 15: 542.389392537779, 16: 818.56430679866, 17: 317.86024160265583, 18: 700.9905170999779, 19: 1140.9367282642497, 20: 298.0781535504942, 21: 731.6194800123174, 22: 1397.047945852651, 23: 469.1300149584674, 24: 620.4632331397801, 25: '1.687583795887397', 26: '0.9894429708222812', 27: '1.0', 28: '376', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3371758910000153', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 376} 
{0: '272.5165282320493', 1: 1406.7884664624617, 2: 747.2067502648886, 3: 432.12677030211245, 4: 1186.9113980630445, 5: 955.4382943421851, 6: 320.23941046032695, 7: 862.7899886418083, 8: 964.0555332095803, 9: 308.0663092977169, 10: 620.9813279126736, 11: 763.4551603253897, 12: 394.95001430964095, 13: 608.3193776148705, 14: 467.4188412028205, 15: 534.7528234183916, 16: 830.8955620775644, 17: 255.00594619840194, 18: 650.4043710727193, 19: 1154.8731433103717, 20: 250.4593500903797, 21: 666.8754918830057, 22: 1396.1297754621773, 23: 453.16213666976506, 24: 577.9135672171417, 25: '1.3625826411602466', 26: '0.9894708994708995', 27: '1.0', 28: '377', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3615604549999034', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 377} 
{0: '256.0015294761462', 1: 1417.4415863657002, 2: 692.3614960343292, 3: 432.80068770385975, 4: 1212.381132806143, 5: 918.1530949639557, 6: 327.00160128127436, 7: 889.968973045547, 8: 954.5796089320473, 9: 326.20312682194674, 10: 635.104738104402, 11: 776.0079047065913, 12: 423.24479003612703, 13: 602.0983782707342, 14: 482.9082529524552, 15: 565.883589147085, 16: 809.6223204240471, 17: 252.73850761348717, 18: 675.3841740437589, 19: 1132.3949756599482, 20: 220.40268992200077, 21: 680.4487988636439, 22: 1386.815506026502, 23: 401.1054540266507, 24: 581.3321450789476, 25: '1.280007647380731', 26: '0.9893931398416886', 27: '1.0', 28: '378', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3195367510001006', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 378} 
{0: '257.15557538755087', 1: 1435.9141664626977, 2: 686.7906418906013, 3: 450.6404317417755, 4: 1242.1284125495117, 5: 916.3654662303614, 6: 332.45598243151983, 7: 921.2980533084783, 8: 962.985332226103, 9: 319.35644325527187, 10: 657.5261098311599, 11: 794.9914181916276, 12: 411.35167619192276, 13: 610.0399007656661, 14: 506.61266648035496, 15: 559.4239834263198, 16: 806.0148221563867, 17: 272.67417424375174, 18: 681.4948168179858, 19: 1127.190134166961, 20: 230.23316319570017, 21: 698.7755006732642, 22: 1390.6605502342686, 23: 400.3205046841163, 24: 604.6423906255397, 25: '1.2857778769377544', 26: '0.989421052631579', 27: '1.0', 28: '379', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.39544538899997406', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 379} 
{0: '236.35043078110473', 1: 1444.0464764002722, 2: 668.5493740807901, 3: 410.1884467865689, 4: 1262.2663525001906, 5: 924.8918013567084, 6: 336.2315067318088, 7: 947.466293739256, 8: 999.2958193777793, 9: 361.5710874160588, 10: 679.1082542630413, 11: 845.0125000140449, 12: 463.75394417825305, 13: 619.1374285326549, 14: 547.3602932516935, 15: 586.8365039923842, 16: 803.0492209392319, 17: 286.09384268423173, 18: 663.9790392803192, 19: 1118.984613006625, 20: 215.3510915455945, 21: 643.1527650351303, 22: 1387.0357285268803, 23: 371.9635144782044, 24: 539.092423232606, 25: '1.1817521539055238', 26: '0.9893963254593175', 27: '1.0', 28: '380', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.4006130389999498', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 380} 
{0: '265.0192948818295', 1: 1430.5812784785999, 2: 652.7825020952246, 3: 370.85081400256183, 4: 1261.4504522050152, 5: 921.2583049814909, 6: 311.3479626617142, 7: 952.9301067367699, 8: 1013.1202106021734, 9: 352.01386939835135, 10: 680.3158734127774, 11: 871.9018607112992, 12: 461.5564348455933, 13: 607.8944285868818, 14: 574.8923476671059, 15: 579.3831557125604, 16: 778.9900578082534, 17: 301.2888472001684, 18: 641.8498390129532, 19: 1089.0456422464335, 20: 212.88709637693574, 21: 605.7374102873434, 22: 1361.41481061385, 23: 356.50051131904377, 24: 494.3927675960939, 25: '1.3250964744091476', 26: '0.9893717277486911', 27: '1.0', 28: '381', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3470034200000782', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 381} 
{0: '249.56281463898418', 1: 1444.7568086044662, 2: 587.6982147405054, 3: 436.5941044137987, 4: 1317.0111203939387, 5: 867.1101272332305, 6: 337.42200778436177, 7: 1019.0900426731552, 8: 995.5507703446301, 9: 332.6093276954397, 10: 720.7023185825996, 11: 895.1129822967271, 12: 417.0944331614089, 13: 600.1040141546856, 14: 619.0494491656244, 15: 545.8873961056863, 16: 728.8303727923703, 17: 334.5965051036301, 18: 648.6041110809828, 19: 1028.1528485126773, 20: 209.8019020820076, 21: 657.8672144334497, 22: 1326.7941098070742, 23: 312.48446343702267, 24: 571.39701765676, 25: '1.247814073194921', 26: '0.9893994778067885', 27: '1.0', 28: '382', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3490076369999997', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 382} 
{0: '210.75497834780936', 1: 1443.1278555064637, 2: 569.18873758993, 3: 472.5737161415356, 4: 1341.8606211743304, 5: 866.5063483000827, 6: 397.9260901817698, 7: 1053.5620977443036, 8: 1014.4317255907249, 9: 381.21760777585087, 10: 742.9960419822459, 11: 924.944203205652, 12: 423.66079977730743, 13: 594.7593527454075, 14: 644.1589865778312, 15: 504.45806920548915, 16: 696.3588444614925, 17: 341.35524763272053, 18: 582.0603584298722, 19: 985.7953914320692, 20: 196.40989383757648, 21: 603.7576437284163, 22: 1296.9406638629587, 23: 288.34274629897743, 24: 559.6625604792359, 25: '1.0537748917390468', 26: '0.989375', 27: '1.0', 28: '383', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3807571659999667', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 383} 
{0: '192.9381398694284', 1: 1437.0859994900377, 2: 642.483780511719, 3: 499.5071954722559, 4: 1298.8972486838811, 5: 925.2080290744555, 6: 427.42425106532716, 7: 993.871142431251, 8: 1032.734522465489, 9: 401.45779258117796, 10: 697.149260916507, 11: 900.4083938054206, 12: 428.0404355213112, 13: 585.8957285657132, 14: 599.7477833410352, 15: 495.63112655443837, 16: 725.050025492573, 17: 311.55048405151564, 18: 570.5515820922222, 19: 1030.5891544222536, 20: 206.9846832090759, 21: 601.6204810982751, 22: 1327.614002334618, 23: 341.85957446295464, 24: 573.4707081608988, 25: '0.964690699347142', 26: '0.9894025974025974', 27: '1.0', 28: '384', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3496674680000069', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 384} 
{0: '221.35578932011296', 1: 1417.3966949220442, 2: 554.7588280252609, 3: 606.5866687660063, 4: 1363.2477648014597, 5: 842.0358108360932, 6: 469.601593071598, 7: 1100.5662789711096, 8: 1003.156844659657, 9: 368.0359556522078, 10: 780.8995680971727, 11: 941.2763391282037, 12: 352.3926441196893, 13: 592.6384076163106, 14: 686.9153646513879, 15: 437.25065951767635, 16: 645.9592815219426, 17: 394.6865257400623, 18: 577.9413359800789, 19: 908.9820343046125, 20: 237.22890523779643, 21: 684.1466642963526, 22: 1229.7959811231644, 23: 301.21734376428634, 24: 697.9776999111994, 25: '1.1067789466005649', 26: '0.9894300518134715', 27: '1.0', 28: '385', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.41355653300001904', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 385} 
{0: '214.00667357643337', 1: 1421.6857372932645, 2: 566.2285204732951, 3: 624.6248739543448, 4: 1372.978491983469, 5: 855.1005505602003, 6: 488.95749785786415, 7: 1114.1036473784372, 8: 1018.8053101827888, 9: 381.8981883586294, 10: 794.6068702564905, 11: 959.0820448914886, 12: 357.0857480689814, 13: 602.5985899264465, 14: 705.1310536881475, 15: 434.44443866817244, 16: 650.3484467445887, 17: 411.2782447497408, 18: 573.7468226457117, 19: 909.4615687596754, 20: 251.19140827199777, 21: 685.4877609115064, 22: 1230.166658674267, 23: 313.0321088741081, 24: 708.5394275854904, 25: '1.070033367882167', 26: '0.9894573643410852', 27: '1.0', 28: '386', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.4213467459999265', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 386} 
{0: '191.62053353130963', 1: 1389.1340587882962, 2: 523.9778228135232, 3: 668.0974116715755, 4: 1368.8231106638264, 5: 826.2062632538616, 6: 556.4259398249648, 7: 1130.5875100681924, 8: 1013.7622932284196, 9: 440.91116383573427, 10: 812.700996414473, 11: 975.3636882412602, 12: 379.8011992340648, 13: 601.4907172446326, 14: 727.2133130732807, 15: 413.7756298646267, 16: 620.234541436372, 17: 419.76316709297015, 18: 528.4828795061627, 19: 858.410439094647, 20: 235.37063083040476, 21: 649.002906239111, 22: 1177.7812308467487, 23: 275.9613624714728, 24: 708.6862051175508, 25: '0.9581026676565482', 26: '0.9894329896907217', 27: '1.0', 28: '387', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3908213000000842', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 387} 
{0: '239.4478556836005', 1: 1377.57918946007, 2: 609.6878332525431, 3: 751.8830876590679, 4: 1321.9426593343005, 5: 902.3092399211673, 6: 627.374568577269, 7: 1078.7114900732838, 8: 1040.431375876739, 9: 462.9422022322839, 10: 791.177833419013, 11: 941.5063179479419, 12: 345.47328972219975, 13: 628.1521788937902, 14: 657.3337467253275, 15: 348.82566067912916, 16: 682.6927869858115, 17: 359.2875621083034, 18: 476.21667383609525, 19: 924.3234093895727, 20: 224.25982652054142, 21: 645.43722648024, 22: 1213.1422205419485, 23: 325.62137590617596, 24: 761.6995888990677, 25: '1.1972392784180026', 26: '0.9894601542416452', 27: '1.0', 28: '388', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3406694829999424', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 388} 
